08/07/2016 - 09:33:23 PM	Darth Tom(Darth) entered 'rb655_select_force'
08/07/2016 - 09:33:23 PM	SKT REG COMM Sloth(Recruit) entered 'discs_request'
08/07/2016 - 09:33:23 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:33:24 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:33:24 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:33:27 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) changed his team from 'Recruit' to 'Shock Trooper REG Commander'
08/07/2016 - 09:33:31 PM	Ethan(AdminOnDuty) said '// dont do crap'
08/07/2016 - 09:33:33 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:33:33 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:33:34 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:33:34 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:33:39 PM	Darth Tom(Darth) entered 'rb655_select_force'
08/07/2016 - 09:33:43 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:33:43 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:33:44 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:33:44 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:33:53 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:33:53 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:33:54 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:33:54 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:34:00 PM	Darth Tom(Darth) entered 'rb655_select_force'
08/07/2016 - 09:34:02 PM	Darth Tom(Darth) entered 'rb655_select_force'
08/07/2016 - 09:34:03 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:34:03 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:34:04 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:34:04 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:34:05 PM	Ethan(AdminOnDuty) used ULX command ' noclip'
